ID,OriginalID,topt,e,ConCommon,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,StandardisedTraitName,habitat,Citation,Metabolic_rate,Habitat,PT
1904,MR271,51.7892,1.152191883,NA,Plantae,Spermatophyta,Magnoliopsida,Fabales,Fabaceae,Phaseolus,Phaseolus vulgaris,respiration rate,terrestrial,"Hôve, K., Bichele, I., Rasulov, B. & Niinemets, ? (2011). When it is too hot for photosynthesis: Heat-induced instability of photosynthesis in relation to respiratory burst, cell permeability changes and H2O2 formation. Plant, Cell Environ., 34, 113_126.",R,Terrestrial,C3
1906,MR273,30.48479,0.44809706,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1907,MR274,26.7651,1.021414275,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1908,MR275,27.6589,0.659877163,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1909,MR276,32.4705,0.747700437,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1910,MR277,36.6798,0.586900047,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1913,MR280,30.4244,0.470007318,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1914,MR281,30.74699,0.554073557,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1915,MR282,16.76806,0.557212473,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1916,MR283,23.269,0.702513134,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,respiration rate,terrestrial,"Way, D.A., Holly, C., Bruhn, D., Ball, M.C. & Atkin, O.K. (2015). Diurnal and seasonal variation in light and dark respiration in field-grown Eucalyptus pauciflora. Tree Physiol., 35, 840_849.",R,Terrestrial,C3
1917,MR284,29.9996,0.631747834,NA,Plantae,Spermatophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula papyrifera,respiration rate,terrestrial,"Tjoelker, M.G., Oleksyn, J. & Reich, P.B. (2001). Modelling respiration of vegetation: Evidence for a general temperature-dependent Q10. Glob. Chang. Biol., 7, 223_230.",R,Terrestrial,C3
1918,MR285,30.0373,0.539119725,NA,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,Larix,Larix laricina,respiration rate,terrestrial,"Tjoelker, M.G., Oleksyn, J. & Reich, P.B. (2001). Modelling respiration of vegetation: Evidence for a general temperature-dependent Q10. Glob. Chang. Biol., 7, 223_230.",R,Terrestrial,C3
1919,MR286,30.009,0.43538215,NA,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus banksiana,respiration rate,terrestrial,"Tjoelker, M.G., Oleksyn, J. & Reich, P.B. (2001). Modelling respiration of vegetation: Evidence for a general temperature-dependent Q10. Glob. Chang. Biol., 7, 223_230.",R,Terrestrial,C3
1920,MR287,30.0096,0.445958063,NA,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea mariana,respiration rate,terrestrial,"Tjoelker, M.G., Oleksyn, J. & Reich, P.B. (2001). Modelling respiration of vegetation: Evidence for a general temperature-dependent Q10. Glob. Chang. Biol., 7, 223_230.",R,Terrestrial,C3
1921,MR288,29.9932,0.688403942,NA,Plantae,Spermatophyta,Magnoliopsida,Violales,Salicaceae,Populus,Populus tremuloides,respiration rate,terrestrial,"Tjoelker, M.G., Oleksyn, J. & Reich, P.B. (2001). Modelling respiration of vegetation: Evidence for a general temperature-dependent Q10. Glob. Chang. Biol., 7, 223_230.",R,Terrestrial,C3
1922,MR289,60.5424,0.435312654,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,respiration rate,terrestrial,"Gauthier, P.P.G., Crous, K.Y., Ayub, G., Duan, H., Weerasinghe, L.K., Ellsworth, D.S., et al. (2014). Drought increases heat tolerance of leaf respiration in Eucalyptus globulus saplings grown under both ambient and elevated atmospheric [CO2] and temperature. J. Exp. Bot., 65, 6471_6485.",R,Terrestrial,C3
1923,MR290,54.0034,0.394843043,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,respiration rate,terrestrial,"Gauthier, P.P.G., Crous, K.Y., Ayub, G., Duan, H., Weerasinghe, L.K., Ellsworth, D.S., et al. (2014). Drought increases heat tolerance of leaf respiration in Eucalyptus globulus saplings grown under both ambient and elevated atmospheric [CO2] and temperature. J. Exp. Bot., 65, 6471_6485.",R,Terrestrial,C3
1924,MR291,56.42,0.47931262,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,respiration rate,terrestrial,"Gauthier, P.P.G., Crous, K.Y., Ayub, G., Duan, H., Weerasinghe, L.K., Ellsworth, D.S., et al. (2014). Drought increases heat tolerance of leaf respiration in Eucalyptus globulus saplings grown under both ambient and elevated atmospheric [CO2] and temperature. J. Exp. Bot., 65, 6471_6485.",R,Terrestrial,C3
1925,MR292,50.2054,0.254937461,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,respiration rate,terrestrial,"Gauthier, P.P.G., Crous, K.Y., Ayub, G., Duan, H., Weerasinghe, L.K., Ellsworth, D.S., et al. (2014). Drought increases heat tolerance of leaf respiration in Eucalyptus globulus saplings grown under both ambient and elevated atmospheric [CO2] and temperature. J. Exp. Bot., 65, 6471_6485.",R,Terrestrial,C3
1926,MR293,61.215,0.376145377,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,respiration rate,terrestrial,"Gauthier, P.P.G., Crous, K.Y., Ayub, G., Duan, H., Weerasinghe, L.K., Ellsworth, D.S., et al. (2014). Drought increases heat tolerance of leaf respiration in Eucalyptus globulus saplings grown under both ambient and elevated atmospheric [CO2] and temperature. J. Exp. Bot., 65, 6471_6485.",R,Terrestrial,C3
1927,MR294,50.7164,0.310210307,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,respiration rate,terrestrial,"Gauthier, P.P.G., Crous, K.Y., Ayub, G., Duan, H., Weerasinghe, L.K., Ellsworth, D.S., et al. (2014). Drought increases heat tolerance of leaf respiration in Eucalyptus globulus saplings grown under both ambient and elevated atmospheric [CO2] and temperature. J. Exp. Bot., 65, 6471_6485.",R,Terrestrial,C3
1928,MR295,55.2253,0.40554422,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,respiration rate,terrestrial,"Gauthier, P.P.G., Crous, K.Y., Ayub, G., Duan, H., Weerasinghe, L.K., Ellsworth, D.S., et al. (2014). Drought increases heat tolerance of leaf respiration in Eucalyptus globulus saplings grown under both ambient and elevated atmospheric [CO2] and temperature. J. Exp. Bot., 65, 6471_6485.",R,Terrestrial,C3
1929,MR296,49.9634,0.365826427,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus globulus,respiration rate,terrestrial,"Gauthier, P.P.G., Crous, K.Y., Ayub, G., Duan, H., Weerasinghe, L.K., Ellsworth, D.S., et al. (2014). Drought increases heat tolerance of leaf respiration in Eucalyptus globulus saplings grown under both ambient and elevated atmospheric [CO2] and temperature. J. Exp. Bot., 65, 6471_6485.",R,Terrestrial,C3
1933,India4,35.406,0.304054303,,Plantae,Spermatophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium,net photosynthesis,terrestrial,"S. J. Crafts-Brandner, M. E. Salvucci, Rubisco activase constrains the photosynthetic potential of leaves at high temperature and CO2. Proc. Natl. Acad. Sci. U.S.A. 97, 13430â€?3435 (2000).",NP,Terrestrial,C3
1934,India5,36.012,0.101956475,,Plantae,Spermatophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium,net photosynthesis,terrestrial,"S. J. Crafts-Brandner, M. E. Salvucci, Rubisco activase constrains the photosynthetic potential of leaves at high temperature and CO2. Proc. Natl. Acad. Sci. U.S.A. 97, 13430â€?3435 (2000).",NP,Terrestrial,C3
1935,India6,38.159,0.277632724,,Plantae,Spermatophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium,net photosynthesis,terrestrial,"S. J. Crafts-Brandner, M. E. Salvucci, Rubisco activase constrains the photosynthetic potential of leaves at high temperature and CO2. Proc. Natl. Acad. Sci. U.S.A. 97, 13430â€?3435 (2000).",NP,Terrestrial,C3
1936,India7,37.091,0.292565748,,Plantae,Spermatophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium,net photosynthesis,terrestrial,"S. J. Crafts-Brandner, M. E. Salvucci, Rubisco activase constrains the photosynthetic potential of leaves at high temperature and CO2. Proc. Natl. Acad. Sci. U.S.A. 97, 13430â€?3435 (2000).",NP,Terrestrial,C3
1937,India8,38.563,0.271963976,,Plantae,Spermatophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium,net photosynthesis,terrestrial,"S. J. Crafts-Brandner, M. E. Salvucci, Rubisco activase constrains the photosynthetic potential of leaves at high temperature and CO2. Proc. Natl. Acad. Sci. U.S.A. 97, 13430â€?3435 (2000).",NP,Terrestrial,C3
1938,India9,38.12,0.246522875,,Plantae,Spermatophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium,net photosynthesis,terrestrial,"S. J. Crafts-Brandner, M. E. Salvucci, Rubisco activase constrains the photosynthetic potential of leaves at high temperature and CO2. Proc. Natl. Acad. Sci. U.S.A. 97, 13430â€?3435 (2000).",NP,Terrestrial,C3
1939,India10,23.481,0.150703724,,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Madia,Madia sativa,Net Light saturated photosynthesis,terrestrial,"S. Zaka, E. Frak, B. Julier, F. Gastal, G. Louarn, Intraspecific variation in thermal acclimation of photosynthesis across a range of temperatures in a perennial crop. AoB Plants",NP,Terrestrial,C3
1940,India11,20.748,0.207936709,,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Madia,Madia sativa,Net Light saturated photosynthesis,terrestrial,"S. Zaka, E. Frak, B. Julier, F. Gastal, G. Louarn, Intraspecific variation in thermal acclimation of photosynthesis across a range of temperatures in a perennial crop. AoB Plants",NP,Terrestrial,C3
1941,India12,24.754,0.548351444,,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Madia,Madia sativa,Net Light saturated photosynthesis,terrestrial,"S. Zaka, E. Frak, B. Julier, F. Gastal, G. Louarn, Intraspecific variation in thermal acclimation of photosynthesis across a range of temperatures in a perennial crop. AoB Plants",NP,Terrestrial,C3
1944,India15,27.084,0.508901887,,Plantae,Spermatophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Spinacia,Spinacia oleracea,net photosynthesis,terrestrial,"W. Yamori, K. Suzuki, K. Noguchi, M. Nakai, I. Terashima, Effects of Rubisco kinetics and Rubisco activation state on the temperature dependence of the photosynthetic rate in spinach leaves from contrasting growth temperatures,Plant, Cell and Environment.",NP,Terrestrial,C3
1945,India16,22.409,0.393824244,,Plantae,Spermatophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Spinacia,Spinacia oleracea,net photosynthesis,terrestrial,"W. Yamori, K. Noguchi, Y. Kashino, I. Terashima, The Role of Electron Transport inDetermining the Temperature Dependence of the Photosynthetic Rate in SpinachLeaves Grown at Contrasting Temperatures",NP,Terrestrial,C3
1946,India17,29.109,0.278439392,,Plantae,Spermatophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Spinacia,Spinacia oleracea,net photosynthesis,terrestrial,"W. Yamori, K. Noguchi, Y. Kashino, I. Terashima, The Role of Electron Transport inDetermining the Temperature Dependence of the Photosynthetic Rate in SpinachLeaves Grown at Contrasting Temperatures",NP,Terrestrial,C3
1949,India20,34.552,0.30208694,,Plantae,Spermatophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,Glycine max,Net Light saturated photosynthesis,terrestrial,"D. J. Weston et al., Comparative physiology and transcriptional networks underlying the heat shock response in Populus trichocarpa, Arabidopsis thaliana and Glycine max: Comparative analysis of the heat shock response. Plant Cell Environ. 34, 1488â€?506 (2011).                                        ",NP,Terrestrial,C3
1950,India21,33.887,0.365129964,,Plantae,Spermatophyta,Magnoliopsida,Violales,Salicaceae,Populus,populus trichocarpa,Net Light saturated photosynthesis,terrestrial,"D. J. Weston et al., Comparative physiology and transcriptional networks underlying the heat shock response in Populus trichocarpa, Arabidopsis thaliana and Glycine max: Comparative analysis of the heat shock response. Plant Cell Environ. 34, 1488â€?506 (2011).                                        ",NP,Terrestrial,C3
1951,India22,32.088,0.458950619,,Plantae,Spermatophyta,Magnoliopsida,Capparales,Brassicaceae,Arabidopsis,Arabidopsis thaliana,Net Light saturated photosynthesis,terrestrial,"D. J. Weston et al., Comparative physiology and transcriptional networks underlying the heat shock response in Populus trichocarpa, Arabidopsis thaliana and Glycine max: Comparative analysis of the heat shock response. Plant Cell Environ. 34, 1488â€?506 (2011).                                        ",NP,Terrestrial,C3
1954,India25,33.124,0.190144156,,Plantae,Spermatophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium hirsutum,net photosynthesis,terrestrial,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Terrestrial,C3
1955,India26,31.359,0.253435189,,Plantae,Spermatophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana tabacum,net photosynthesis,terrestrial,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Terrestrial,C3
1956,India27,33.412,0.208679636,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Oryza,Oryza sativa,net photosynthesis,freshwater,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Aquatic,
1957,India28,28.061,0.073104469,,Plantae,Spermatophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,Glycine max,net photosynthesis,terrestrial,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Terrestrial,C3
1958,India29,31.537,0.267488202,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus pauciflora,net photosynthesis,terrestrial,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Terrestrial,C3
1959,India30,25.722,0.173301745,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Triticum,Triticum aestivum,net photosynthesis,terrestrial,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Terrestrial,C3
1960,India31,27.636,0.208294804,,Plantae,Spermatophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus engelmannii,net photosynthesis,terrestrial,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Terrestrial,C3
1961,India32,29.302,0.309119165,,Plantae,Spermatophyta,Magnoliopsida,Myrtales,Myrtaceae,Lophostemon,Lophostemon confertus,net photosynthesis,terrestrial,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Terrestrial,C3
1962,India33,28.692,0.359221008,,Plantae,Spermatophyta,Magnoliopsida,Capparales,Brassicaceae,Arabidopsis,Arabidopsis thaliana,net photosynthesis,terrestrial,"S. von Caemmerer, J. R. Evans, Temperature responses of mesophyll conductance differ greatly between species: Temperature responses of mesophyll conductance.Plant Cell Environ. 38, 629â€?37 (2015).",NP,Terrestrial,C3
1967,India40,22.856,0.439931332,,Plantae,Spermatophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea batatas,net photosynthesis,terrestrial,"R. F. Sage, D. S. Kubien, The temperature response of C 3 and C 4 photosynthesis. Plant Cell Environ. 30, 1086â€?106 (2007).",NP,Terrestrial,C3
1968,India41,26.35,0.190118164,,Plantae,Spermatophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea batatas,net photosynthesis,terrestrial,"R. F. Sage, D. S. Kubien, The temperature response of C 3 and C 4 photosynthesis. Plant Cell Environ. 30, 1086â€?106 (2007).",NP,Terrestrial,C3
1969,India42,30.65,0.333156795,,Plantae,Spermatophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea batatas,net photosynthesis,terrestrial,"R. F. Sage, D. S. Kubien, The temperature response of C 3 and C 4 photosynthesis. Plant Cell Environ. 30, 1086â€?106 (2007).",NP,Terrestrial,C3
1974,India47,28.503,0.232262921,,Plantae,Spermatophyta,Magnoliopsida,Sapindales,Burseraceae,Dacryodes,Dacryodes excelsa,net photosynthesis,terrestrial,"A. C. Mau, Instantaneous photosynthetic response to temperature of mature forest",NP,Terrestrial,C3
1975,India48,35.215,0.519903773,,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Flaveria,Flaveria bidentis,net photosynthesis,terrestrial,"D. S. Kubien, C4 Photosynthesis at Low Temperature. A Study Using Transgenic Plants with Reduced Amounts of Rubisco. Plant Physiol. 132, 1577â€?585 (2003)",NP,Terrestrial,C4
1976,India49,35.984,0.621342185,,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Flaveria,Flaveria bidentis,net photosynthesis,terrestrial,"D. S. Kubien, C4 Photosynthesis at Low Temperature. A Study Using Transgenic Plants with Reduced Amounts of Rubisco. Plant Physiol. 132, 1577â€?585 (2003)",NP,Terrestrial,C4
1977,India50,37.143,0.698697904,,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Flaveria,Flaveria bidentis,net photosynthesis,terrestrial,"D. S. Kubien, C4 Photosynthesis at Low Temperature. A Study Using Transgenic Plants with Reduced Amounts of Rubisco. Plant Physiol. 132, 1577â€?585 (2003)",NP,Terrestrial,C4
1983,India55,27.455,0.027033785,NA,Plantae,Spermatophyta,Magnoliopsida,Capparales,Brassicaceae,Arabidopsis,Aradiposis thaliana,net photosynthesis,terrestrial,"K. Kim, A. R. Portis, Temperature Dependence of Photosynthesis in Arabidopsis Plants with Modifications in Rubisco Activase and Membrane Fluidity. Plant Cell Environ. 46, 522â€?30 (2005).",NP,Terrestrial,C3
1984,India56,27.698,0.057568252,NA,Plantae,Spermatophyta,Magnoliopsida,Capparales,Brassicaceae,Arabidopsis,Aradiposis thaliana,net photosynthesis,terrestrial,"K. Kim, A. R. Portis, Temperature Dependence of Photosynthesis in Arabidopsis Plants with Modifications in Rubisco Activase and Membrane Fluidity. Plant Cell Environ. 46, 522â€?30 (2005).",NP,Terrestrial,C3
1987,India59,21.826,0.297955546,,Plantae,Spermatophyta,Magnoliopsida,Fagales,Nothofagaceae,Nothofagus,Nothofagus cunninghamii,net photosynthesis,terrestrial,"R. S. Hill, J. Read, J. R. Busby, The Temperature-Dependence of Photosynthesis of Some Australian Temperate Rainforest Trees and its Biogeographical Significance. J. Biogeogr. 15, 431 (1988).",NP,Terrestrial,C3
